StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q124,Q124_7_TEXT,Year,Transfer,Gender,Gender_5_TEXT,International,Housing,Housing_8_TEXT,Used Methods ,Accessibility,Walk to Bus Time ,Commute Time ,Days on Campus ,Bus Pass Impact,Class Pass Fee Know ,Support Class Pass ,Clipper Card Value ,free_fall_freq,free_fall_conf,normal_fall_freq,normal_fall_conf,half_fall_freq,half_fall_conf,extra_fall_freq,extra_fall_conf,double_fall_freq,double_fall_conf,free_spring_freq,free_spring_conf,normal_spring_freq,normal_spring_conf,half_spring_freq,half_spring_conf,extra_spring_freq,extra_spring_conf,double_spring_freq,double_spring_conf,Q118,free_sum_freq,free_sum_conf,normal_sum_freq,normal_sum_conf,half_sum_freq,half_sum_conf,extra_sum_freq,extra_sum_conf,double_sum_freq,double_sum_conf,Q132,Q136,Q122,Q130,Q130_6_TEXT,Q153,Q153_4_TEXT,Q154,Q154_2_TEXT,Q109,Q110,Q156,Q156_6_TEXT,Q112,Q112_4_TEXT,Q113,Q113_2_TEXT,avg_demand_free,n_observations_free,avg_demand_half,n_observations_half,avg_demand_normal,n_observations_normal,avg_demand_extra,n_observations_extra,avg_demand_double,n_observations_double
10/29/2024 12:06,10/29/2024 12:11,IP Address,174.238.2.139,100,304,TRUE,10/29/2024 12:11,R_7PjUq0QQy6w32iU,,,,,37.7906,-122.2412,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,13,30 +,3,Yes,No,Yes,45 - 60 ,3,4,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,1,5,Yes,1.0,5,1.0,5,1.0,3,0.0,5,0.0,5,No,2,No,,,,,,,200 - 250,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,1.6666666666666667,3,1.0,3,1.0,3,0.6666666666666666,3,0.6666666666666666,3
10/29/2024 12:08,10/29/2024 12:14,IP Address,108.74.160.252,100,355,TRUE,10/29/2024 12:14,R_6lukceLmC5OksYC,,,,,37.8637,-122.276,anonymous,EN,From a friend,,Sophomore (2nd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,4,0 - 5,6,Yes,No,Yes,30 - 45 ,3,3,2,5,3,3,2,3,1,3,2,3,2,3,3,3,1,2,1,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,2,"Bart,CalTrain,Muni",,"Travel,Accessing public services (e.g. airport)",,San Francisco,,2.5,2,3.0,2,2.0,2,1.5,2,1.0,2
10/29/2024 12:11,10/29/2024 12:14,IP Address,172.59.128.190,100,201,TRUE,10/29/2024 12:14,R_7KpU3Q4kuy4b9tY,,,,,37.7585,-122.1856,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,0 - 5,5,Yes,Yes,Yes,15 - 30 ,4,3,0,4,1,4,0,4,0,4,0,1,0,1,0,1,0,1,0,1,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,San Fransisco Bay Ferry",,"Commuting to school/work,Travel",,"East Bay (e.g. Berkeley, Oakland)",,2.0,2,0.5,2,0.0,2,0.0,2,0.0,2
10/29/2024 12:11,10/29/2024 12:15,IP Address,172.56.208.130,100,249,TRUE,10/29/2024 12:15,R_1nHwYSa7M2EH1cZ,,,,,36.1682,-115.2166,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,3,0 - 5,5,Yes,No,No,0 - 15,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel",,San Francisco,,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 12:10,10/29/2024 12:15,IP Address,23.93.191.117,100,303,TRUE,10/29/2024 12:15,R_17s9ifk9NGN2bBC,,,,,37.8767,-122.2676,anonymous,EN,From a friend,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,4,15-Oct,5,Yes,No,Yes,60 - 75 ,4,3,2,3,2,3,1,3,0,4,4,3,1,3,3,3,1,3,0,3,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,"Bart,CalTrain",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,4.0,2,2.5,2,1.5,2,1.0,2,0.0,2
10/29/2024 12:11,10/29/2024 12:17,IP Address,172.59.131.170,100,354,TRUE,10/29/2024 12:17,R_5hElLJ4dkjWSAZf,,,,,37.6736,-122.0944,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,2,15-Oct,5,Yes,No,Yes,15 - 30 ,4,3,2,3,3,2,1,2,1,2,4,4,4,3,3,2,1,2,1,2,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,Bart,,"Travel,Accessing public services (e.g. airport)",,San Francisco,,4.0,2,3.0,2,3.0,2,1.0,2,1.0,2
10/29/2024 12:13,10/29/2024 12:20,IP Address,69.181.38.37,100,423,TRUE,10/29/2024 12:20,R_5It7Q6Gcj0r5kEt,,,,,37.8637,-122.276,anonymous,EN,From a friend,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,8,15 - 20,4,Yes,No,Yes,60 - 75 ,5,4,3,4,5,4,3,3,0,5,5,4,3,4,5,4,2,4,0,5,Yes,1.0,4,0.0,5,0.0,5,0.0,5,0.0,5,No,2,No,,,,,,,100 - 150,4,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,3.6666666666666665,3,3.3333333333333335,3,2.0,3,1.6666666666666667,3,0.0,3
10/29/2024 12:14,10/29/2024 12:22,IP Address,172.59.131.0,100,460,TRUE,10/29/2024 12:22,R_7oy7GthCUEHzPln,,,,,37.6736,-122.0944,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,1,0 - 5,7,Yes,No,Yes,15 - 30 ,5,4,5,5,5,5,5,5,3,3,5,4,5,5,5,5,5,5,3,3,Yes,7.0,4,7.0,5,7.0,5,7.0,5,3.0,4,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,5.666666666666667,3,5.666666666666667,3,5.666666666666667,3,5.666666666666667,3,3.0,3
10/29/2024 12:54,10/29/2024 13:02,IP Address,172.59.128.117,100,486,TRUE,10/29/2024 13:02,R_7MsUKfuk7zCdwCf,,,,,37.6736,-122.0944,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,5,15 - 20,5,Yes,No,Yes,60 - 75 ,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,Yes,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,Yes,2,Yes,Bart,,"Travel,Accessing public services (e.g. airport)",,San Francisco,,0 - 50,4,,,,,,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3
10/29/2024 13:03,10/29/2024 13:08,IP Address,223.45.81.100,100,258,TRUE,10/29/2024 13:08,R_4roNx2nrkqlOHPt,,,,,37.4585,126.7015,qr,EN,Tabling,,Junior (3rd year),Yes,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Car,BART",I lived within a 10 minute walk of a stop,2,0 - 5,5,Yes,No,Yes,15 - 30 ,12,4,6,3,12,3,2,2,2,3,14,3,5,3,10,3,2,2,2,2,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,Commuting to school/work,,San Francisco,,13.0,2,11.0,2,5.5,2,2.0,2,2.0,2
10/29/2024 13:06,10/29/2024 13:09,IP Address,135.180.146.79,100,175,TRUE,10/29/2024 13:09,R_3kK6zn8K2rkS3MR,,,,,37.8611,-122.2564,anonymous,EN,From a friend,,Junior (3rd year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,10-May,7,Yes,Yes,Yes,15 - 30 ,1,5,0,5,1,5,0,5,0,5,1,5,0,5,0,3,0,5,0,5,No,,,,,,,,,,,Yes,2,Yes,Bart,,Accessing public services (e.g. airport),,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0 - 50,5,,,,,,,1.0,2,0.5,2,0.0,2,0.0,2,0.0,2
10/29/2024 13:19,10/29/2024 13:26,IP Address,108.147.93.6,100,401,TRUE,10/29/2024 13:26,R_60S43vMg3HKw2QX,,,,,37.4073,-121.939,qr,EN,Tabling,,Sophomore (2nd year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 10 minute walk of a stop,5,10-May,7,Yes,Yes,Yes,0 - 15,2,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,Bart,,"Travel,Accessing public services (e.g. airport)",,San Francisco,,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 13:23,10/29/2024 13:27,IP Address,136.152.214.9,100,260,TRUE,10/29/2024 13:27,R_7j1abqMvfSRTPzP,,,,,37.8657,-122.2571,anonymous,EN,From a friend,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,5,15 - 20,6,Yes,Yes,Yes,60 - 75 ,4,4,3,4,5,4,2,4,1,5,5,5,4,4,6,4,2,4,1,5,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,4,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport),Other, Please specify",Visiting family,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,4.5,2,5.5,2,3.5,2,2.0,2,1.0,2
10/29/2024 13:41,10/29/2024 13:52,IP Address,136.152.214.47,100,670,TRUE,10/29/2024 13:52,R_5IhmB4m3A2gYQ0A,,,,,37.8657,-122.2571,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 10 minute walk of a stop,15,15 - 20,5,No,No,Yes,30 - 45 ,10,4,0,5,4,4,0,5,0,5,0,5,0,5,4,4,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,4,"Bart,CalTrain,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,3.3333333333333335,3,2.6666666666666665,3,0.0,3,0.0,3,0.0,3
10/29/2024 13:50,10/29/2024 13:56,IP Address,136.152.214.63,100,366,TRUE,10/29/2024 13:56,R_77IDTktHLHCJJ3n,,,,,37.8657,-122.2571,qr,EN,From an Academic Department (Ed/Newsletter/Other),,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,5,15-Oct,5,Yes,No,No,0 - 15,4,4,2,4,2,4,0,4,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,4,Bart,,"Travel,Accessing public services (e.g. airport)",,San Francisco,,2.0,2,1.0,2,1.0,2,0.0,2,0.0,2
10/29/2024 14:20,10/29/2024 14:23,IP Address,136.152.209.27,100,159,TRUE,10/29/2024 14:23,R_62Y3GasxrUngz8s,,,,,37.8657,-122.2571,qr,EN,From a friend,,Junior (3rd year),No,Nonbinary,,No,Campus-operated apartments / suites,,Car,I lived within a 5 minute walk of a stop,2,0 - 5,0,No,No,No,60 - 75 ,3,2,3,5,1,5,1,5,0,5,5,5,2,5,5,5,2,5,6,5,Yes,2.0,5,5.0,5,2.0,5,4.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,3.3333333333333335,3,2.6666666666666665,3,3.3333333333333335,3,2.3333333333333335,3,2.0,3
10/29/2024 14:20,10/29/2024 14:24,IP Address,107.127.14.85,100,218,TRUE,10/29/2024 14:24,R_5c7KIrO30tWTd8m,,,,,37.4651,-122.143,qr,EN,Tabling,,Junior (3rd year),No,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,BART,I lived within a 5 minute walk of a stop,11,15 - 20,3,Yes,No,Yes,100 - 125 ,5,4,1,4,6,4,8,4,7,4,0,5,0,5,1,5,5,4,5,4,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,5,Bart,,Commuting to school/work,,San Francisco,,2.5,2,3.5,2,0.5,2,6.5,2,6.0,2
10/29/2024 14:23,10/29/2024 14:27,IP Address,136.152.214.99,100,275,TRUE,10/29/2024 14:27,R_5YwUhJe8ApvTmSd,,,,,37.8657,-122.2571,qr,EN,Tabling,,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,2,10-May,5,Yes,No,Yes,15 - 30 ,1,3,1,2,1,4,0,4,0,4,1,3,1,2,1,3,0,4,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Bart,CalTrain,San Fransisco Bay Ferry",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,1.0,2,1.0,2,1.0,2,0.0,2,0.0,2
10/29/2024 14:28,10/29/2024 14:32,IP Address,136.152.214.32,100,188,TRUE,10/29/2024 14:32,R_7H9ogmA9gqzEzwl,,,,,37.8657,-122.2571,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,AC Transit Bus,I lived within a 5 minute walk of a stop,4,15 - 20,4,Yes,Yes,Yes,60 - 75 ,3,2,6,3,15,4,5,2,3,3,15,2,6,2,8,2,3,2,5,2,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,3,"Bart,CalTrain",,Commuting to school/work,,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,9.0,2,11.5,2,6.0,2,4.0,2,4.0,2
10/29/2024 14:34,10/29/2024 14:37,IP Address,172.59.131.85,100,184,TRUE,10/29/2024 14:37,R_10YZy9nXZeF5zeK,,,,,37.7585,-122.1856,qr,EN,Tabling,,Sophomore (2nd year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,3,10-May,0,Yes,No,Yes,0 - 15,1,1,1,2,1,1,0,2,0,3,1,2,1,1,1,1,1,4,0,2,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,4,"Bart,CalTrain",,Commuting to school/work,,"South Bay & Peninsula (e.g. San Jose, Palo Alto)",,1.0,2,1.0,2,1.0,2,0.5,2,0.0,2
10/29/2024 14:39,10/29/2024 14:43,IP Address,107.127.14.20,100,278,TRUE,10/29/2024 14:43,R_3F4VTw9XE6SBP8B,,,,,37.4651,-122.143,qr,EN,Tabling,,Senior (4+ year),No,Female,,Yes,Sorority or fraternity,,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,10,0 - 5,7,Yes,Yes,No,30 - 45 ,10,2,5,3,10,4,1,4,0,5,10,3,5,4,10,5,3,4,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,4,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,Travel,,San Francisco,,10.0,2,10.0,2,5.0,2,2.0,2,0.0,2
10/29/2024 14:44,10/29/2024 14:47,IP Address,136.152.214.168,100,174,TRUE,10/29/2024 14:47,R_7q81MTXamPxYdyx,,,,,37.8657,-122.2571,qr,EN,Tabling,,Junior (3rd year),Yes,Nonbinary,,Yes,Campus-operated apartments / suites,,BART,I lived within a 10 minute walk of a stop,6,15-Oct,5,Yes,No,No,0 - 15,3,2,0,5,1,5,0,5,0,5,3,5,2,5,8,5,0,5,5,5,No,,,,,,,,,,,No,2,Yes,Bart,,Travel,,San Francisco,,0 - 50,5,,,,,,,3.0,2,4.5,2,1.0,2,0.0,2,2.5,2
10/29/2024 14:44,10/29/2024 14:48,IP Address,108.147.93.56,100,253,TRUE,10/29/2024 14:48,R_7XxB04U9uBPA1cR,,,,,37.4073,-121.939,qr,EN,Tabling,,Junior (3rd year),No,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,BART",I lived within a 10 minute walk of a stop,14,30 +,5,Yes,No,Yes,45 - 60 ,12,3,6,5,8,5,4,5,0,5,15,3,0,5,3,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,3,"Other, Please Specify",,"Other, Please specify",,Other (please specify):,,13.5,2,5.5,2,3.0,2,2.0,2,0.0,2
10/29/2024 14:50,10/29/2024 14:54,IP Address,135.180.194.130,100,221,TRUE,10/29/2024 14:54,R_7He3Hv2cAeU6LGp,,,,,37.8611,-122.2564,anonymous,EN,From a friend,,Senior (4+ year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 5 minute walk of a stop,5,20 - 30,5,Yes,Yes,No,0 - 15,0,5,0,4,0,4,0,5,0,5,0,5,0,4,0,4,0,5,0,5,Yes,0.0,5,0.0,4,0.0,4,0.0,5,0.0,5,Yes,2,No,,,,,,,0 - 50,4,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,Travel,,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3
10/29/2024 14:50,10/29/2024 14:54,IP Address,104.28.124.100,100,286,TRUE,10/29/2024 14:54,R_6fWIHR2xu4nTHnr,,,,,37.6652,-121.8734,qr,EN,Tabling,,Senior (4+ year),No,Male,,No,Other residence outside of Berkeley (e.g. house/apartment),,Car,I lived within a 5 minute walk of a stop,1,0 - 5,2,No,No,No,30 - 45 ,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,Yes,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,No,2,No,,,,,,,0 - 50,5,Bart,,Commuting to school/work,,San Francisco,,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3
10/29/2024 15:02,10/29/2024 15:10,IP Address,174.227.191.91,100,474,TRUE,10/29/2024 15:10,R_3FH0BEaK7FSczqp,,,,,37.7047,-122.1245,anonymous,EN,From a friend,,Sophomore (2nd year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking",I lived within a 3 minute walk of a stop,2,10-May,5,Yes,No,Yes,45 - 60 ,10,4,2,3,4,4,2,4,1,4,6,4,1,4,1,4,0,4,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,100 - 150,4,"Bart,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,8.0,2,2.5,2,1.5,2,1.0,2,0.5,2
10/29/2024 15:14,10/29/2024 15:20,IP Address,174.238.13.113,100,355,TRUE,10/29/2024 15:20,R_7PhrN2Z8CwGYxSO,,,,,37.7585,-122.1856,qr,EN,Tabling,,Senior (4+ year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,1,0 - 5,5,Yes,Yes,Yes,75 - 100 ,20,2,1,4,2,4,1,4,1,4,2,4,1,4,2,4,1,4,1,4,No,,,,,,,,,,,Yes,2,No,,,,,,,100 - 150,3,"Bart,CalTrain,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,11.0,2,2.0,2,1.0,2,1.0,2,1.0,2
10/29/2024 15:09,10/29/2024 15:31,IP Address,23.93.185.9,100,1289,TRUE,10/29/2024 15:31,R_526gUsUHwcJOTpy,,,,,37.8919,-122.2636,anonymous,EN,From a friend,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,BART",I lived within a 3 minute walk of a stop,5,20 - 30,6,Yes,Yes,Yes,100 - 125 ,8,4,3,4,6,4,2,4,0,5,9,4,4,4,6,5,2,4,1,4,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,5,"Bart,CalTrain,San Fransisco Bay Ferry,Sam Tran,Muni",,"Commuting to school/work,Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),North Bay (e.g. Marin County, Sausalito),East Bay (e.g. Berkeley, Oakland)",,8.5,2,6.0,2,3.5,2,2.0,2,0.5,2
10/29/2024 16:04,10/29/2024 16:08,IP Address,108.147.93.23,100,233,TRUE,10/29/2024 16:08,R_6PntgEdagUY6TUv,,,,,37.4073,-121.939,qr,EN,Tabling,,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Car,Walking,BART",I lived within a 3 minute walk of a stop,10,0 - 5,3,Yes,Yes,Yes,15 - 30 ,1,3,1,3,1,3,1,3,1,3,2,3,3,3,2,3,1,3,0,3,Yes,1.0,3,0.0,3,1.0,3,0.0,3,0.0,3,Yes,2,No,,,,,,,0 - 50,3,"Bart,CalTrain,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,1.3333333333333333,3,1.3333333333333333,3,1.3333333333333333,3,0.6666666666666666,3,0.3333333333333333,3
10/29/2024 16:04,10/29/2024 16:08,IP Address,136.152.214.148,100,239,TRUE,10/29/2024 16:08,R_1Ptn0TxkWdAY5N1,,,,,37.8657,-122.2571,qr,EN,Tabling,,Freshman (1st year),No,Female,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,"AC Transit Bus,Walking,Campus Shuttle,BART",I lived within a 3 minute walk of a stop,14,15-Oct,7,Yes,No,Yes,45 - 60 ,2,3,2,3,5,5,5,5,1,5,2,5,2,5,4,5,1,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Commuting to school/work,Accessing public services (e.g. airport)",,San Francisco,,2.0,2,4.5,2,2.0,2,3.0,2,0.5,2
10/29/2024 17:00,10/29/2024 17:03,IP Address,136.152.214.132,100,131,TRUE,10/29/2024 17:03,R_6VjpPXPB9dD3iS5,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Freshman (1st year),No,Male,,No,"Campus-operated residential halls (i.e. congregate living ""dorms"")",,Walking,I lived within a 3 minute walk of a stop,15,0 - 5,7,No,No,No,15 - 30 ,1,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,No,2,No,,,,,,,50 - 100,5,Bart,,Travel,,"San Francisco,East Bay (e.g. Berkeley, Oakland)",,0.5,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 17:02,10/29/2024 17:05,IP Address,135.180.118.25,100,196,TRUE,10/29/2024 17:05,R_7hmh6In0NQBlXLa,,,,,37.8637,-122.276,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Sophomore (2nd year),No,Male,,No,Other residence in Berkeley (e.g. house/apartment),,"Walking,BART",I lived within a 3 minute walk of a stop,7,15 - 20,3,Yes,Yes,Yes,30 - 45 ,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,No,,,,,,,50 - 100,3,"Bart,CalTrain,Muni",,"Commuting to school/work,Travel",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto)",,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2
10/29/2024 17:01,10/29/2024 17:09,IP Address,73.158.0.48,100,519,TRUE,10/29/2024 17:09,R_7KxwLrWDhBHRbzI,,,,,37.8922,-122.2729,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking,Campus Shuttle",I lived within a 3 minute walk of a stop,2,15 - 20,5,Yes,No,Yes,15 - 30 ,14,3,5,4,10,5,4,5,0,4,21,3,7,4,14,4,7,3,3,4,No,,,,,,,,,,,No,2,No,,,,,,,0 - 50,5,"Bart,CalTrain,San Fransisco Bay Ferry,Muni",,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,17.5,2,12.0,2,6.0,2,5.5,2,1.5,2
10/29/2024 17:07,10/29/2024 17:11,IP Address,184.23.216.90,100,268,TRUE,10/29/2024 17:11,R_1EFREjyN3FQHimR,,,,,37.8637,-122.276,anonymous,EN,"From a friend,From an Academic Department (Ed/Newsletter/Other),Other (please specify):",Slack for a club,Junior (3rd year),No,Female,,Yes,Other residence in Berkeley (e.g. house/apartment),,"AC Transit Bus,Walking",I lived within a 5 minute walk of a stop,10,15-Oct,4,Yes,Yes,Yes,15 - 30 ,15,4,0,5,0,5,0,5,0,5,18,4,0,5,0,5,0,5,0,5,Yes,7.0,4,0.0,5,0.0,5,0.0,5,0.0,5,No,2,Yes,Bart,,"Travel,Accessing public services (e.g. airport)",,"San Francisco,South Bay & Peninsula (e.g. San Jose, Palo Alto),East Bay (e.g. Berkeley, Oakland)",,0 - 50,4,,,,,,,13.333333333333334,3,0.0,3,0.0,3,0.0,3,0.0,3
10/29/2024 17:09,10/29/2024 17:12,IP Address,136.152.214.135,100,176,TRUE,10/29/2024 17:12,R_7kRmn91KDIoBS0x,,,,,37.8657,-122.2571,anonymous,EN,From an Academic Department (Ed/Newsletter/Other),,Junior (3rd year),No,Female,,No,Other residence in Berkeley (e.g. house/apartment),,Walking,I lived within a 3 minute walk of a stop,3,15-Oct,5,Yes,No,Yes,15 - 30 ,1,3,0,5,0,5,0,5,0,5,1,3,0,5,0,5,0,5,0,5,No,,,,,,,,,,,Yes,2,Yes,Bart,,"Commuting to school/work,Travel",,San Francisco,,0 - 50,4,,,,,,,1.0,2,0.0,2,0.0,2,0.0,2,0.0,2
